,incident_date,tz,address,prefecture,incident,animal,title_detail,url,lon,lat
83,2024-04-26,午後,東京都新宿区中落合３丁目,東京都,盗撮,False,（東京）新宿区中落合３丁目で盗撮　４月２６日午後,http://this.kiji.is/1156517419410588006?c=134733695793120758,139.68875122070312,35.72080612182617
84,2024-04-23,夕方,東京都多摩市東寺方付近,東京都,刃物所持,False,（東京）多摩市東寺方付近で刃物所持の疑い　４月２３日夕方,http://this.kiji.is/1156498958113342328?c=134733695793120758,139.43942260742188,35.6444091796875
85,2024-05-29,午前,東京都文京区千石１丁目,東京都,下半身露出,False,（東京）文京区千石１丁目で下半身露出　５月２９日午前,http://this.kiji.is/1168427944749662267?c=134733695793120758,139.74362182617188,35.725833892822266
86,2024-04-26,昼過ぎ,東京都武蔵村山市中藤３丁目付近,東京都,暴行,False,（東京）武蔵村山市中藤３丁目付近で暴行　４月２６日昼過ぎ,http://this.kiji.is/1156485775393734679?c=134733695793120758,139.3990936279297,35.759605407714844
87,2024-05-21,,東京都八王子市小宮町,東京都,自動車盗,False,（東京）八王子市小宮町で自動車盗　５月２１日から２２日,http://this.kiji.is/1168382764325699672?c=134733695793120758,139.3710479736328,35.6883430480957
88,2024-05-28,朝,東京都多摩市豊ケ丘２丁目付近,東京都,刃物所持,False,（東京）多摩市豊ケ丘２丁目付近で刃物所持　５月２８日朝,http://this.kiji.is/1168374186221667272?c=134733695793120758,139.43467712402344,35.62392807006836
89,2024-05-28,夕方,東京都東久留米市柳窪１丁目,東京都,声かけ,False,（東京）東久留米市柳窪１丁目で声かけ　５月２８日夕方,http://this.kiji.is/1168349613406225359?c=134733695793120758,139.49594116210938,35.749107360839844
90,2024-06-11,夜,東京都八王子市みなみ野１丁目,東京都,声かけ,False,（東京）八王子市みなみ野１丁目で声かけ　６月１１日夜,http://this.kiji.is/1173466684006073229?c=134733695793120758,139.32806396484375,35.63227081298828
91,2024-05-28,深夜,東京都豊島区池袋本町１丁目,東京都,つきまとい,False,（東京）豊島区池袋本町１丁目でつきまとい　５月２８日深夜,http://this.kiji.is/1168343400377385286?c=134733695793120758,139.71414184570312,35.73929214477539
92,2024-04-26,朝,東京都多摩市連光寺６丁目,東京都,つきまとい,False,（東京）多摩市連光寺６丁目でつきまとい　４月２６日朝,http://this.kiji.is/1156407810677604615?c=134733695793120758,139.46615600585938,35.63236618041992
93,2024-05-28,夜,東京都西東京市北町５丁目,東京都,痴漢,False,（東京）西東京市北町５丁目で痴漢　５月２８日夜,http://this.kiji.is/1168341251873636453?c=134733695793120758,139.5638427734375,35.75607681274414
94,2024-06-11,夜,東京都葛飾区西新小岩４丁目,東京都,下半身露出,False,（東京）葛飾区西新小岩４丁目で下半身露出　６月１１日夜,http://this.kiji.is/1173450256681993075?c=134733695793120758,139.85276794433594,35.72053146362305
95,2024-06-11,夜,東京都東久留米市滝山７丁目,東京都,痴漢,False,（東京）東久留米市滝山７丁目で痴漢　６月１１日夜,http://this.kiji.is/1173425936642245167?c=134733695793120758,139.50514221191406,35.74994659423828
96,2024-06-12,未明,東京都江東区大島１丁目,東京都,つきまとい,False,（東京）江東区大島１丁目でつきまとい　６月１２日未明,http://this.kiji.is/1173418597352194815?c=134733695793120758,139.82342529296875,35.68717956542969
97,2024-06-12,未明,東京都府中市本町４丁目,東京都,痴漢,False,（東京）府中市本町４丁目で痴漢　６月１２日未明,http://this.kiji.is/1173415323244691531?c=134733695793120758,139.46917724609375,35.66461944580078
98,2024-04-25,深夜,東京都板橋区成増２丁目,東京都,痴漢,False,（東京）板橋区成増２丁目で痴漢　４月２５日深夜,http://this.kiji.is/1156381729610122238?c=134733695793120758,139.6304168701172,35.77805709838867
99,2024-04-25,夜,東京都八王子市千人町１丁目,東京都,痴漢,False,（東京）八王子市千人町１丁目で痴漢　４月２５日夜,http://this.kiji.is/1156374718217617875?c=134733695793120758,139.31565856933594,35.65911865234375
100,2024-05-28,午前,東京都八王子市,東京都,盗撮,False,（東京）八王子市で盗撮未遂　５月２８日午前,http://this.kiji.is/1168176149166506211?c=134733695793120758,139.31607055664062,35.666568756103516
101,2024-04-14,,東京都多摩市永山,東京都,バイク盗,False,（東京）多摩市永山でバイク盗　４月１４日から２０日,http://this.kiji.is/1156221535515395005?c=134733695793120758,139.4456329345703,35.63148498535156
102,2024-05-28,夕方,東京都中野区弥生町１丁目,東京都,声かけ,False,（東京）中野区弥生町１丁目で声かけ　５月２８日夕方,http://this.kiji.is/1168168057515590027?c=134733695793120758,139.6787109375,35.69011688232422
103,2024-04-25,昼過ぎ,東京都足立区西新井栄町１丁目,東京都,不審な接触,False,（東京）足立区西新井栄町１丁目で不審な接触　４月２５日昼過ぎ,http://this.kiji.is/1156218864434889377?c=134733695793120758,139.78878784179688,35.774024963378906
104,2024-06-11,夜,東京都品川区戸越６丁目,東京都,痴漢,False,（東京）品川区戸越６丁目で痴漢　６月１１日夜,http://this.kiji.is/1173263051459248736?c=134733695793120758,139.71652221679688,35.607601165771484
105,2024-04-25,朝,東京都千代田区神田須田町１丁目,東京都,声かけ,False,（東京）千代田区神田須田町１丁目で声かけ　４月２５日朝,http://this.kiji.is/1156217874871386777?c=134733695793120758,139.76983642578125,35.696224212646484
